1,0,1.9429450000000004
10,0,5.0300400000000005
23,0,5.014255
32,0,5.026165000000003
53,0,5.065480000000003
54,0,4.6652
65,0,2.0179
80,0,5.030385000000002
81,0,1.5538300000000003
100,0,5.0446550000000006
